MaxPool1,MaxPool2,MaxPool3,MaxPool4,MaxPool5,classifing
0.839553713798523,0.8604671955108643,0.91066575050354,0.9370996356010437,0.9911433458328247,0.7104330062866211
0.920291543006897,0.9021127223968506,0.9158621430397034,0.9383416175842285,0.9558907747268677,0.7430232763290405
0.9123632907867432,0.9189479351043701,0.9493234753608704,0.9542245268821716,0.9812647104263306,0.8865856528282166
0.9429367780685425,0.9244390726089478,0.935244083404541,0.9464707374572754,0.9706424474716187,0.8474820852279663
0.932047426700592,0.923304557800293,0.9306254982948303,0.9626189470291138,0.9858376383781433,0.9576048851013184
0.9561651349067688,0.9440119862556458,0.963779091835022,0.9900795221328735,0.9735268354415894,0.9061568379402161
0.8535682559013367,0.894732654094696,0.9053493142127991,0.8751349449157715,0.8440855741500854,0.6115468740463257
0.8685334920883179,0.9055526256561279,0.9099929332733154,0.9239462614059448,0.9765658378601074,0.9171059727668762
0.7819667458534241,0.8629138469696045,0.8988005518913269,0.9114267826080322,0.9320249557495117,0.790298581123352
0.7849593758583069,0.8579638004302979,0.8973428010940552,0.9217990636825562,0.9340324401855469,0.7921302318572998
0.8974766731262207,0.9206167459487915,0.9366391897201538,0.9490200877189636,0.959291398525238,0.9182112216949463
0.8625414967536926,0.9074681401252747,0.9040289521217346,0.9017183780670166,0.9293406009674072,0.8710491061210632
0.8406086564064026,0.8686873912811279,0.9028612971305847,0.9129484295845032,0.927074134349823,0.8803973197937012
0.7947660684585571,0.8754730224609375,0.8988054394721985,0.8927381038665771,0.9360206723213196,0.7886006832122803
0.8068798780441284,0.8908295035362244,0.9069555401802063,0.9299471378326416,0.949535608291626,0.8606078028678894
0.7844620943069458,0.8672580718994141,0.8955712914466858,0.8842212557792664,0.9164514541625977,0.7963269948959351
0.8738068342208862,0.8914609551429749,0.9070264101028442,0.9364793300628662,0.9779882431030273,0.8579657077789307
0.7508834600448608,0.8498075604438782,0.9015859961509705,0.917726457118988,0.9435105323791504,0.7060775756835938
0.8011306524276733,0.8573358058929443,0.8596694469451904,0.8689554333686829,0.9230314493179321,0.7479066848754883
0.8196091651916504,0.8445621728897095,0.8791214823722839,0.900580108165741,0.9349685311317444,0.7572954297065735
0.7859596014022827,0.8494259119033813,0.8897353410720825,0.9302132725715637,0.9644784927368164,0.8204811811447144
0.8514635562896729,0.8836495280265808,0.9037906527519226,0.901873767375946,0.9393303990364075,0.8413991332054138
0.7489442229270935,0.8429874181747437,0.8732535243034363,0.8711080551147461,0.9332069754600525,0.6989418268203735
0.7664538621902466,0.860487699508667,0.902179479598999,0.9148370027542114,0.9534764885902405,0.7527820467948914
0.7553787231445312,0.8668128252029419,0.9191147089004517,0.9216850399971008,0.9330035448074341,0.8158422112464905
0.8803390860557556,0.8959943056106567,0.9085963368415833,0.8911138772964478,0.8704976439476013,0.6017827987670898
0.9212259650230408,0.8935955166816711,0.8829727172851562,0.8678317666053772,0.8664067983627319,0.6117119193077087
0.8446933627128601,0.91314297914505,0.9658571481704712,0.9813733696937561,0.9887047410011292,0.9730896949768066
0.8055212497711182,0.8742533922195435,0.9147660732269287,0.9392198920249939,0.9674749970436096,0.8903029561042786
0.8022271990776062,0.8690090775489807,0.9180516004562378,0.9303195476531982,0.9482594728469849,0.9156957864761353
0.8843379020690918,0.888059139251709,0.90794438123703,0.9400469660758972,0.9473424553871155,0.8984922766685486
0.8475130200386047,0.8940749764442444,0.9227040410041809,0.9367969036102295,0.9627214670181274,1.0016902685165405
0.8340682983398438,0.893399178981781,0.9325954914093018,0.9465001225471497,0.9771482348442078,0.9689139127731323
0.8136322498321533,0.8806874752044678,0.9077425599098206,0.905563235282898,0.9539110660552979,0.9204639792442322
